index,psutil,psutil_virtual
0,346.0703125,-6226.33984375
1,346.0703125,-6226.33984375
2,354.6953125,-6231.70703125
3,853.4453125,-5821.7890625
4,855.0703125,-5828.8828125
5,855.0703125,-5828.8828125
6,842.71484375,-5828.8828125
7,357.6328125,-6069.2734375
8,356.1484375,-6065.58203125
9,356.1484375,-6065.58203125
10,356.1484375,-6065.58203125
11,356.6484375,-6051.0234375
12,844.8984375,-5592.80078125
13,845.6484375,-5592.484375
14,845.6484375,-5592.484375
15,843.1796875,-5592.484375
16,356.578125,-5973.18359375
17,356.328125,-5973.1875
18,356.328125,-5973.1875
19,356.328125,-5973.1875
20,356.828125,-5971.5078125
21,844.828125,-5612.30859375
22,845.703125,-5623.8671875
23,845.703125,-5623.8671875
24,843.16796875,-5624.11328125
25,356.609375,-5901.4296875
26,356.26171875,-5901.6484375
27,356.26171875,-5901.6484375
28,356.26171875,-5901.6484375
29,356.88671875,-5901.40234375
30,845.13671875,-5556.09765625
31,845.88671875,-5571.328125
32,845.88671875,-5571.328125
33,843.41796875,-5572.390625
34,356.8203125,-5747.76953125
35,356.54296875,-5756.8359375
36,356.54296875,-5756.8359375
37,356.54296875,-5756.8359375
38,357.16796875,-5753.57421875
39,844.91796875,-5300.3203125
40,845.91796875,-5312.46484375
41,845.91796875,-5316.18359375
42,843.3671875,-5320.35546875
43,356.8046875,-5784.49609375
44,356.50390625,-5784.7734375
45,356.50390625,-5784.7734375
46,356.50390625,-5784.7734375
47,357.12890625,-5784.7734375
48,845.00390625,-5604.96875
49,845.75390625,-5610.7109375
50,845.75390625,-5610.7109375
51,843.23828125,-5610.72265625
52,356.6640625,-6002.2421875
53,356.37109375,-6004.46484375
54,356.37109375,-6004.46484375
55,356.37109375,-6004.46484375
56,356.99609375,-6012.32421875
57,844.99609375,-5716.27734375
58,845.74609375,-5722.67578125
59,845.74609375,-5722.67578125
60,843.26171875,-5722.67578125
61,356.66796875,-6077.6953125
62,356.35546875,-6077.69921875
63,356.35546875,-6077.69921875
64,356.35546875,-6077.69921875
65,356.98046875,-6092.5390625
66,845.10546875,-5748.2734375
67,845.85546875,-5757.37890625
68,845.85546875,-5757.37890625
69,843.3359375,-5757.2890625
70,356.7734375,-6144.56640625
71,356.48828125,-6159.4921875
72,356.48828125,-6159.4921875
73,356.48828125,-6159.4921875
74,357.11328125,-6160.10546875
75,845.23828125,-5828.4921875
76,845.86328125,-5827.7578125
77,845.86328125,-5827.7578125
78,843.37890625,-5827.51171875
79,356.79296875,-6215.390625
80,356.515625,-6215.60546875
81,356.515625,-6215.60546875
82,356.515625,-6215.60546875
83,357.140625,-6215.609375
84,845.140625,-5839.2421875
85,845.890625,-5822.2734375
86,845.890625,-5822.2734375
87,843.3671875,-5820.3046875
88,356.796875,-6217.421875
89,356.4765625,-6225.58203125
90,356.4765625,-6225.58203125
91,356.4765625,-6225.58203125
92,357.1015625,-6224.91796875
93,845.3515625,-5838.796875
94,845.9765625,-5861.046875
95,845.9765625,-5861.046875
96,843.5078125,-5861.046875
97,356.9453125,-6242.0078125
98,356.69140625,-6242.0078125
99,356.69140625,-6242.0078125
100,356.69140625,-6242.01171875
101,357.19140625,-6242.27734375
102,845.06640625,-5857.33984375
103,845.81640625,-5849.15625
104,845.81640625,-5849.15625
105,843.296875,-5850.7109375
106,356.72265625,-6006.42578125
107,356.42578125,-6006.21484375
