index,psutil,psutil_virtual
0,345.72265625,-6325.83984375
1,345.72265625,-6325.83984375
2,354.72265625,-6324.55859375
3,842.34765625,-5927.28515625
4,844.09765625,-5931.671875
5,844.09765625,-5931.671875
6,842.71875,-5931.671875
7,356.48828125,-6339.16015625
8,356.01171875,-6339.16015625
9,356.01171875,-6339.16015625
10,356.01171875,-6339.16015625
11,356.63671875,-6339.19921875
12,843.63671875,-5912.13671875
13,844.38671875,-5912.13671875
14,844.38671875,-5912.13671875
15,843.0078125,-5912.13671875
16,356.375,-6151.3828125
17,355.98828125,-6152.125
18,355.98828125,-6151.5546875
19,355.98828125,-6151.5546875
20,356.61328125,-6161.9765625
21,843.73828125,-5830.984375
22,844.36328125,-5810.06640625
23,844.36328125,-5810.06640625
24,842.98046875,-5810.07421875
25,356.40625,-6208.7421875
26,355.984375,-6208.9765625
27,355.984375,-6208.9765625
28,355.984375,-6208.9765625
29,356.609375,-6208.9765625
30,843.734375,-5878.60546875
31,844.484375,-5878.87109375
32,844.484375,-5878.87109375
33,842.97265625,-5878.875
34,356.37890625,-6278.94921875
35,356.10546875,-6197.85546875
36,356.10546875,-6197.26953125
37,356.10546875,-6197.26953125
38,356.60546875,-6067.26171875
39,843.85546875,-5628.90625
40,844.48046875,-5629.02734375
41,844.48046875,-5629.02734375
42,843.203125,-5637.8671875
43,356.6171875,-6122.0625
44,356.22265625,-6122.32421875
45,356.22265625,-6122.32421875
46,356.22265625,-6122.32421875
47,356.84765625,-6122.30859375
48,843.84765625,-5805.1015625
49,844.47265625,-5816.7421875
50,844.47265625,-5816.7421875
51,842.96484375,-5813.06640625
52,356.3828125,-6141.64453125
53,356.078125,-6126.44921875
54,356.078125,-6126.44921875
55,356.078125,-6126.44921875
56,356.578125,-6142.86328125
57,843.828125,-5842.13671875
58,844.453125,-5843.046875
59,844.453125,-5843.046875
60,843.046875,-5843.046875
61,356.46484375,-6020.69921875
62,356.15625,-6020.796875
63,356.15625,-6020.796875
64,356.15625,-6020.796875
65,356.65625,-6017.7265625
66,843.90625,-5711.59375
67,844.53125,-5713.66796875
68,844.53125,-5713.66796875
69,843.0859375,-5713.6875
70,356.48046875,-6087.2421875
71,356.16796875,-6087.359375
72,356.16796875,-6087.359375
73,356.16796875,-6087.359375
74,356.66796875,-6095.5859375
75,843.91796875,-5764.59375
76,844.66796875,-5764.375
77,844.66796875,-5764.375
78,843.203125,-5771.33984375
79,356.60546875,-6127.21484375
80,356.31640625,-6123.03515625
81,356.31640625,-6123.03515625
82,356.31640625,-6123.03515625
