index,psutil,psutil_virtual
0,345.7890625,-6453.2265625
1,345.7890625,-6453.2265625
2,354.5390625,-6421.50390625
3,853.1640625,-5958.51171875
4,854.7890625,-5957.84375
5,854.7890625,-5957.84375
6,854.7890625,-5957.84375
7,707.5625,-5965.54296875
8,707.5625,-5966.19921875
9,708.9375,-5966.19921875
10,708.9375,-5966.19921875
11,544.04296875,-6091.3828125
12,868.54296875,-5897.35546875
13,868.79296875,-5897.71875
14,868.79296875,-5897.71875
15,868.79296875,-5897.71875
16,703.72265625,-6036.90625
17,543.97265625,-6198.70703125
18,543.97265625,-6198.70703125
19,543.97265625,-6198.70703125
20,544.22265625,-6206.3359375
21,866.59765625,-5923.09375
22,866.72265625,-5923.33984375
23,866.72265625,-5923.33984375
24,866.72265625,-5923.33984375
25,699.34375,-5952.4921875
26,544.09375,-6108.41015625
27,544.09375,-6108.41015625
28,544.09375,-6108.41015625
29,544.09375,-6117.28515625
30,866.34375,-5871.19140625
31,866.59375,-5861.62890625
32,866.59375,-5861.62890625
33,866.59375,-5860.9296875
34,701.3828125,-5999.49609375
35,543.9453125,-6086.12109375
36,543.9453125,-6086.12109375
37,543.9453125,-6086.12109375
38,543.9453125,-6094.36328125
39,866.3203125,-5875.8671875
40,866.4453125,-5876.62890625
41,866.4453125,-5876.62890625
42,866.4453125,-5876.62890625
43,719.13671875,-5955.33203125
44,543.76171875,-6130.0390625
45,543.76171875,-6130.0390625
46,543.76171875,-6130.0390625
47,543.76171875,-6130.0390625
48,866.38671875,-5893.0390625
49,866.51171875,-5894.8203125
50,866.51171875,-5894.8203125
51,866.51171875,-5894.82421875
52,656.375,-5910.5078125
53,543.875,-6036.19921875
54,543.875,-6036.19921875
55,543.875,-6036.19921875
56,543.875,-6036.375
57,866.375,-5800.3125
58,866.5,-5801.87890625
59,866.5,-5801.87890625
60,866.5,-5798.1875
61,719.26171875,-5794.49609375
62,543.88671875,-5894.3203125
63,543.88671875,-5894.3203125
64,543.88671875,-5894.3203125
65,543.88671875,-5877.09375
66,866.38671875,-5665.02734375
67,866.51171875,-5665.21875
68,866.51171875,-5665.21875
69,866.51171875,-5662.8125
70,701.35546875,-5780.42578125
71,543.85546875,-5940.15625
72,543.85546875,-5940.15625
73,543.85546875,-5940.15625
74,543.85546875,-5940.15625
75,866.60546875,-5664.0390625
76,866.73046875,-5671.9140625
77,866.73046875,-5671.9140625
78,866.73046875,-5671.9140625
79,699.3515625,-5841.296875
