index,psutil,psutil_virtual
0,346.04296875,-6241.53125
1,346.04296875,-6241.53125
2,354.79296875,-6245.36328125
3,842.54296875,-5724.16015625
4,844.16796875,-5721.0
5,844.16796875,-5721.0
6,844.16796875,-5706.74609375
7,698.28125,-5706.74609375
8,637.65625,-5706.75390625
9,637.65625,-5706.75390625
10,637.65625,-5706.75390625
11,637.65625,-5706.75390625
12,874.40625,-5561.65234375
13,875.03125,-5561.65625
14,875.03125,-5561.65625
15,875.03125,-5561.65625
16,669.3125,-5756.1328125
17,669.3125,-5756.13671875
18,669.3125,-5756.13671875
19,669.3125,-5756.13671875
20,669.3125,-5756.23046875
21,875.0625,-5607.59765625
22,875.1875,-5607.37890625
23,875.1875,-5607.37890625
24,875.1875,-5607.37890625
25,669.62109375,-5677.8125
26,669.62109375,-5677.93359375
27,669.62109375,-5677.93359375
28,669.62109375,-5677.93359375
29,669.62109375,-5677.93359375
30,874.99609375,-5555.5078125
31,875.12109375,-5553.046875
32,875.12109375,-5553.046875
33,875.12109375,-5549.35546875
34,669.46484375,-5721.78125
35,669.46484375,-5716.26171875
36,669.46484375,-5716.26171875
37,669.46484375,-5716.26171875
38,669.46484375,-5721.21484375
39,875.08984375,-5597.40625
40,875.21484375,-5597.40625
41,875.21484375,-5597.40625
42,875.21484375,-5609.19921875
43,669.51953125,-5742.3671875
44,669.51953125,-5742.6484375
45,669.51953125,-5742.6484375
46,669.51953125,-5742.6484375
47,669.51953125,-5742.89453125
48,874.89453125,-5594.74609375
49,875.01953125,-5594.82421875
50,875.01953125,-5594.82421875
51,875.01953125,-5594.828125
52,669.40625,-5641.87890625
53,669.40625,-5641.87890625
54,669.40625,-5642.078125
55,669.40625,-5642.078125
56,669.40625,-5649.95703125
57,875.03125,-5599.7578125
58,875.15625,-5598.78125
59,875.15625,-5598.78125
60,875.15625,-5598.8125
61,669.4375,-5668.09375
62,669.4375,-5667.86328125
63,669.4375,-5667.86328125
64,669.4375,-5667.86328125
65,669.4375,-5676.0
66,874.9375,-5520.9609375
67,875.0625,-5524.41015625
68,875.0625,-5524.41015625
69,875.0625,-5524.41015625
70,669.40625,-5685.23828125
71,669.40625,-5685.30859375
72,669.40625,-5685.30859375
73,669.40625,-5685.30859375
74,669.40625,-5700.4140625
75,874.90625,-5628.3359375
76,875.03125,-5638.20703125
77,875.03125,-5638.20703125
78,875.03125,-5638.20703125
79,669.3828125,-5803.3125
80,669.3828125,-5803.55859375
81,669.3828125,-5803.55859375
82,669.3828125,-5803.55859375
83,669.3828125,-5803.5625
84,874.8828125,-5678.35546875
85,875.0078125,-5670.9765625
86,875.0078125,-5670.9765625
87,875.0078125,-5667.28515625
88,669.34375,-5825.27734375
89,669.34375,-5821.828125
90,669.34375,-5821.828125
91,669.34375,-5821.828125
92,669.34375,-5811.9375
93,874.96875,-5707.87890625
94,875.09375,-5707.87890625
95,875.09375,-5707.87890625
96,875.09375,-5710.6015625
97,669.375,-5846.62109375
98,669.375,-5846.62109375
99,669.375,-5846.62109375
100,669.375,-5846.625
101,669.375,-5846.87109375
102,875.25,-5696.41796875
103,875.375,-5698.3984375
104,875.375,-5698.3984375
105,875.375,-5698.2265625
106,669.80078125,-5845.48828125
107,669.80078125,-5845.6875
108,669.80078125,-5845.6875
109,669.80078125,-5845.6875
110,669.80078125,-5854.7578125
111,875.17578125,-5698.88671875
112,875.42578125,-5698.85546875
113,875.42578125,-5698.85546875
114,875.42578125,-5698.9375
115,728.2890625,-5769.65625
116,678.9140625,-5770.52734375
117,678.9140625,-5769.91796875
118,678.9140625,-5769.29296875
119,669.921875,-5706.31640625
120,875.546875,-5601.62890625
121,875.671875,-5586.38671875
122,875.671875,-5586.38671875
123,875.671875,-5586.38671875
124,685.8359375,-5667.65625
125,685.8359375,-5667.65625
126,685.8359375,-5667.65625
127,685.8359375,-5667.65625
128,670.09375,-5699.828125
129,875.46875,-5638.078125
130,875.59375,-5637.09375
131,875.59375,-5637.09375
132,875.59375,-5637.09375
133,669.89453125,-5801.85546875
134,669.89453125,-5801.85546875
135,669.89453125,-5801.85546875
136,669.89453125,-5801.85546875
137,669.89453125,-5801.85546875
138,875.26953125,-5700.95703125
139,875.51953125,-5700.46484375
140,875.51953125,-5700.46484375
141,875.51953125,-5700.46484375
142,669.80078125,-5834.203125
143,669.80078125,-5834.3046875
144,669.80078125,-5834.3046875
145,669.80078125,-5834.3046875
146,669.80078125,-5834.3046875
147,875.42578125,-5696.3125
148,875.55078125,-5682.97265625
