index,psutil,psutil_virtual
0,345.66015625,-9125.94140625
1,345.66015625,-9125.94140625
2,354.53515625,-9116.29296875
3,842.16015625,-8623.328125
4,844.03515625,-8624.6171875
5,844.03515625,-8624.6171875
6,842.625,-8624.80078125
7,356.51953125,-8968.36328125
8,356.02734375,-8985.23828125
9,356.02734375,-8985.23828125
10,356.02734375,-8985.23828125
11,356.65234375,-8985.8046875
12,843.77734375,-8640.2734375
13,844.52734375,-8641.89453125
14,844.52734375,-8641.89453125
15,843.01953125,-8642.21484375
16,356.4140625,-9015.94921875
17,355.97265625,-9014.33203125
18,355.97265625,-9014.4453125
19,355.97265625,-9014.4453125
20,356.59765625,-9009.20703125
21,843.72265625,-8533.80859375
22,844.34765625,-8534.17578125
23,844.34765625,-8534.17578125
24,843.12109375,-8534.48828125
25,356.578125,-8889.3203125
26,356.1171875,-8889.8984375
27,356.1171875,-8889.8984375
28,356.1171875,-8889.8984375
29,356.7421875,-8891.12890625
30,843.6171875,-8625.26171875
31,844.3671875,-8627.1171875
32,844.3671875,-8627.21484375
33,843.04296875,-8627.4140625
34,356.50390625,-9008.734375
35,356.01953125,-9005.0
36,356.01953125,-9005.0
37,356.01953125,-9005.0
38,356.51953125,-9005.6171875
39,843.64453125,-8527.34765625
40,844.39453125,-8537.24609375
41,844.39453125,-8537.24609375
42,843.00390625,-8562.4765625
43,356.42578125,-8778.984375
44,356.14453125,-8780.3203125
45,356.14453125,-8780.3203125
46,356.14453125,-8780.3203125
47,356.64453125,-8781.3359375
48,844.14453125,-8160.60546875
49,844.76953125,-8165.9453125
50,844.76953125,-8165.9453125
51,843.33203125,-8150.84375
52,356.828125,-8289.609375
53,356.44921875,-8288.1953125
54,356.44921875,-8288.1953125
55,356.44921875,-8288.1953125
56,357.07421875,-8320.3359375
57,843.94921875,-8231.484375
58,844.57421875,-8226.20703125
59,844.57421875,-8226.20703125
60,843.11328125,-8160.96875
61,356.51953125,-8536.40625
62,356.23046875,-8536.5078125
63,356.23046875,-8536.5078125
64,356.23046875,-8536.5078125
65,356.73046875,-8536.453125
66,843.98046875,-8135.6171875
67,844.60546875,-8137.6953125
