index,psutil,psutil_virtual
0,345.73046875,-6180.3046875
1,345.73046875,-6180.3046875
2,354.60546875,-6225.6875
3,842.35546875,-5853.01171875
4,843.98046875,-5854.4609375
5,843.98046875,-5854.74609375
6,844.10546875,-5853.671875
7,678.9296875,-5901.81640625
8,654.1796875,-5924.18359375
9,654.1796875,-5922.4609375
10,655.5546875,-5922.4609375
11,648.95703125,-5939.1796875
12,869.20703125,-5792.95703125
13,869.58203125,-5783.66796875
14,869.58203125,-5783.66796875
15,869.58203125,-5779.9765625
16,688.703125,-5876.24609375
17,688.703125,-5870.34375
18,688.703125,-5870.34765625
19,688.703125,-5870.34765625
20,688.703125,-5892.08203125
21,869.453125,-5734.234375
22,869.578125,-5734.0703125
23,869.578125,-5734.0703125
24,869.578125,-5735.984375
25,722.27734375,-5838.35546875
26,688.65234375,-5868.6875
27,688.65234375,-5868.6875
28,688.65234375,-5868.6875
29,688.65234375,-5875.83984375
30,870.65234375,-5752.60546875
31,870.77734375,-5752.81640625
32,870.77734375,-5752.81640625
33,870.77734375,-5752.8671875
34,705.62890625,-5879.67578125
35,705.62890625,-5893.19140625
36,705.62890625,-5893.19140625
37,705.62890625,-5893.1953125
38,689.9765625,-5889.265625
39,870.6015625,-5769.08984375
40,870.8515625,-5776.40625
41,870.8515625,-5776.40625
42,870.8515625,-5776.75390625
43,698.88671875,-5864.921875
44,698.88671875,-5863.46484375
45,698.88671875,-5863.46484375
46,698.88671875,-5863.46484375
47,689.953125,-5872.4453125
48,870.953125,-5745.58984375
49,871.078125,-5744.1171875
50,871.078125,-5744.1171875
51,871.078125,-5751.10546875
52,705.9140625,-5888.5546875
53,705.9140625,-5888.984375
54,705.9140625,-5888.984375
55,705.9140625,-5888.984375
56,690.23046875,-5903.2421875
57,870.85546875,-5812.96484375
58,870.98046875,-5820.3203125
59,870.98046875,-5820.3203125
60,870.98046875,-5820.10546875
61,723.80078125,-5930.17578125
62,690.17578125,-5968.97265625
63,690.17578125,-5968.97265625
64,690.17578125,-5968.97265625
65,690.17578125,-5968.97265625
66,870.92578125,-5841.015625
67,871.05078125,-5840.52734375
68,871.05078125,-5840.52734375
69,871.05078125,-5840.52734375
70,690.1171875,-5959.01953125
71,690.1171875,-5959.0234375
72,690.1171875,-5959.0234375
73,690.1171875,-5959.0234375
74,690.2421875,-5953.609375
75,870.8671875,-5787.015625
76,870.9921875,-5765.34375
77,870.9921875,-5765.34375
78,870.9921875,-5788.4765625
79,690.109375,-5874.14453125
80,690.109375,-5915.90234375
81,690.109375,-5915.90234375
82,690.109375,-5915.90234375
83,690.109375,-5916.0390625
84,873.109375,-5813.91015625
85,873.234375,-5813.4453125
86,873.234375,-5813.4453125
87,873.234375,-5813.4453125
88,708.06640625,-5959.26953125
89,708.06640625,-5959.26953125
90,708.06640625,-5959.26953125
91,708.06640625,-5959.26953125
92,692.3828125,-5987.546875
93,873.1328125,-5826.5
94,873.2578125,-5828.50390625
95,873.2578125,-5828.50390625
96,873.2578125,-5828.2578125
97,701.36328125,-5919.79296875
98,701.36328125,-5920.01953125
99,701.36328125,-5920.01953125
100,701.36328125,-5920.0234375
101,692.4296875,-5941.671875
102,873.3046875,-5801.6796875
103,873.3046875,-5789.8984375
104,873.3046875,-5789.8984375
105,873.3046875,-5788.17578125
106,692.48046875,-5934.30078125
107,692.48046875,-5934.1953125
108,692.48046875,-5934.1953125
109,692.48046875,-5934.1953125
110,692.48046875,-5926.484375
111,873.23046875,-5804.96875
112,873.35546875,-5804.97265625
113,873.35546875,-5804.97265625
114,873.35546875,-5804.97265625
115,708.2265625,-5935.578125
116,708.2265625,-5935.66015625
117,708.2265625,-5935.66015625
118,708.2265625,-5935.66015625
119,692.54296875,-5950.81640625
120,873.54296875,-5833.26953125
121,873.66796875,-5838.9375
122,873.66796875,-5838.9375
123,873.66796875,-5838.9375
124,726.51953125,-5949.0078125
125,692.89453125,-5980.44140625
126,692.89453125,-5980.44140625
127,692.89453125,-5980.44140625
128,692.76953125,-5981.6875
129,873.64453125,-5811.14453125
130,873.76953125,-5810.65625
131,873.76953125,-5810.65625
132,873.76953125,-5816.2265625
133,708.62109375,-5847.484375
134,708.62109375,-5847.484375
135,708.62109375,-5847.484375
136,708.62109375,-5847.484375
137,692.9375,-5850.4296875
138,873.4375,-5749.0546875
139,873.6875,-5738.296875
140,873.6875,-5738.296875
141,873.6875,-5753.80859375
142,708.46484375,-5843.6328125
143,708.46484375,-5843.453125
144,708.46484375,-5843.453125
145,708.46484375,-5843.453125
146,692.78125,-5862.3125
147,873.65625,-5782.046875
148,873.78125,-5781.5546875
149,873.78125,-5781.5546875
150,873.78125,-5763.7109375
151,692.87109375,-5859.30859375
152,692.87109375,-5859.06640625
153,692.87109375,-5859.06640625
154,692.87109375,-5859.06640625
155,692.87109375,-5858.8359375
156,873.62109375,-5734.8046875
157,873.87109375,-5734.66015625
158,873.87109375,-5734.66015625
159,873.87109375,-5734.4140625
160,701.90234375,-5875.2890625
161,701.90234375,-5874.796875
162,701.90234375,-5874.796875
163,701.90234375,-5874.796875
164,692.97265625,-5901.76171875
165,873.72265625,-5787.61328125
166,873.84765625,-5783.67578125
167,873.84765625,-5783.67578125
168,873.84765625,-5778.953125
169,726.66015625,-5858.55078125
170,693.03515625,-5846.51953125
171,693.03515625,-5846.51953125
172,693.03515625,-5846.51953125
173,693.03515625,-5846.046875
174,873.66015625,-5729.16015625
175,873.91015625,-5729.7421875
176,873.91015625,-5729.7421875
177,873.91015625,-5729.7421875
178,708.69921875,-5860.9140625
179,708.69921875,-5861.16796875
180,708.69921875,-5861.16796875
181,708.69921875,-5861.16796875
182,693.015625,-5881.30859375
183,873.640625,-5812.3828125
184,874.015625,-5808.19140625
185,874.015625,-5807.78515625
186,874.015625,-5808.2890625
187,702.05859375,-5943.3515625
188,702.05859375,-5943.3515625
189,702.05859375,-5943.3515625
190,702.05859375,-5943.3515625
191,693.16015625,-5943.10546875
192,873.78515625,-5810.4609375
193,873.91015625,-5813.59765625
194,873.91015625,-5813.59765625
195,873.91015625,-5811.62890625
196,726.79296875,-5918.1875
197,693.19140625,-5916.46484375
198,693.19140625,-5916.46484375
199,693.19140625,-5916.46484375
200,693.19140625,-5940.62109375
201,873.94140625,-5849.3671875
202,874.19140625,-5865.66796875
203,874.19140625,-5865.66796875
204,874.19140625,-5865.43359375
205,693.43359375,-6020.828125
206,693.43359375,-6012.90625
207,693.43359375,-6012.90625
208,693.43359375,-6012.90625
209,693.43359375,-6006.75390625
210,874.05859375,-5814.3203125
211,874.18359375,-5808.4296875
212,874.18359375,-5808.4296875
213,874.18359375,-5808.43359375
214,726.83984375,-5886.92578125
215,702.21484375,-5907.45703125
216,702.21484375,-5907.45703125
217,702.21484375,-5907.45703125
218,693.28125,-5917.17578125
219,873.90625,-5785.8984375
220,874.03125,-5785.65625
221,874.03125,-5785.65625
222,874.03125,-5785.65625
223,708.9765625,-5855.234375
224,708.9765625,-5865.53515625
225,708.9765625,-5865.53515625
226,708.9765625,-5865.53515625
227,693.34765625,-5875.11328125
228,873.97265625,-5719.83203125
229,874.09765625,-5712.46484375
230,874.09765625,-5712.46484375
231,874.09765625,-5701.078125
232,726.859375,-5861.23046875
233,693.234375,-5890.20703125
234,693.234375,-5890.20703125
235,693.234375,-5890.20703125
236,693.234375,-5889.96875
237,874.984375,-5763.55859375
238,875.234375,-5763.33984375
239,875.234375,-5763.33984375
240,875.234375,-5763.33984375
241,727.88671875,-5889.26953125
242,694.26171875,-5922.57421875
243,694.26171875,-5922.57421875
