index,psutil,psutil_virtual
0,345.9140625,-8574.7734375
1,345.9140625,-8574.7734375
2,354.7890625,-8579.62890625
3,842.1640625,-8143.90625
4,843.9140625,-8148.27734375
5,843.9140625,-8148.27734375
6,843.9140625,-8148.05859375
7,680.10546875,-8226.8046875
8,646.359375,-8234.58203125
9,646.359375,-8234.58203125
10,646.359375,-8234.58203125
11,637.4296875,-8235.9140625
12,889.3046875,-8071.50390625
13,889.6796875,-8076.0546875
14,889.6796875,-8076.0546875
15,889.6796875,-8083.6875
16,742.49609375,-8178.73828125
17,666.12109375,-8253.0625
18,666.12109375,-8253.0625
19,666.12109375,-8253.0625
20,666.12109375,-8253.10546875
21,889.74609375,-8089.7265625
22,889.87109375,-8110.4375
23,889.87109375,-8110.4375
24,889.87109375,-8107.63671875
25,717.93359375,-8224.234375
26,668.54296875,-8242.21875
27,668.54296875,-8242.21875
28,668.54296875,-8242.21875
29,668.54296875,-8245.66796875
30,889.79296875,-8104.6328125
31,890.04296875,-8104.8203125
32,890.04296875,-8104.8203125
33,890.04296875,-8105.19140625
34,718.08984375,-8228.75
35,675.33984375,-8272.28125
36,675.33984375,-8272.28125
37,675.33984375,-8272.28125
38,668.6015625,-8280.671875
39,889.7265625,-8099.859375
40,889.9765625,-8095.046875
41,889.9765625,-8095.046875
42,889.9765625,-8094.55859375
43,724.98046875,-8193.87890625
44,668.73046875,-8259.70703125
45,668.73046875,-8259.70703125
46,668.73046875,-8259.70703125
47,668.73046875,-8258.9765625
48,889.60546875,-8100.04296875
49,889.85546875,-8116.5078125
50,889.85546875,-8116.5078125
51,889.85546875,-8115.921875
52,724.63671875,-8114.73046875
53,668.38671875,-8173.3671875
54,668.38671875,-8173.3671875
55,668.38671875,-8173.3671875
56,668.38671875,-8172.359375
57,892.01171875,-8003.5234375
58,892.26171875,-8007.0703125
59,892.26171875,-8007.0703125
60,892.26171875,-7998.94921875
61,745.03125,-8088.1953125
62,670.90625,-8174.765625
63,670.90625,-8174.765625
64,670.90625,-8174.5234375
65,670.90625,-8178.68359375
66,892.03125,-8053.48046875
67,892.28125,-8055.45703125
68,892.28125,-8055.45703125
69,892.28125,-8055.5
70,711.30859375,-8187.85546875
71,670.80859375,-8229.26953125
72,670.80859375,-8229.26953125
73,670.80859375,-8229.26953125
74,670.80859375,-8229.359375
75,892.05859375,-8057.21484375
76,892.18359375,-8057.7265625
77,892.18359375,-8057.7265625
78,892.18359375,-8057.73828125
79,726.99609375,-8164.88671875
80,670.74609375,-8220.47265625
81,670.74609375,-8220.47265625
82,670.74609375,-8220.47265625
83,670.74609375,-8225.30078125
84,892.12109375,-8084.19140625
85,892.24609375,-8087.55859375
86,892.24609375,-8087.55859375
87,892.24609375,-8082.6953125
88,745.015625,-8193.03125
89,677.640625,-8259.72265625
90,677.640625,-8259.72265625
91,677.640625,-8259.72265625
92,670.90234375,-8249.4609375
93,892.15234375,-8064.95703125
94,892.40234375,-8064.59375
95,892.40234375,-8064.59375
96,892.40234375,-8065.19140625
97,745.0546875,-8167.60546875
98,670.9296875,-8242.26953125
99,670.9296875,-8242.26953125
100,670.9296875,-8242.26953125
101,670.9296875,-8240.03515625
102,896.6796875,-8043.19140625
103,896.8046875,-8042.94921875
104,896.8046875,-8042.94921875
105,896.8046875,-8050.6875
106,715.91015625,-8082.1953125
107,675.4140625,-8098.0078125
108,675.4140625,-8098.0078125
109,675.4140625,-8098.0078125
110,675.4140625,-8099.30859375
111,896.6640625,-7904.8046875
112,896.7890625,-7961.40234375
113,896.7890625,-7961.40234375
114,896.7890625,-7961.484375
115,731.6015625,-8071.29296875
116,675.3515625,-8129.1328125
117,675.3515625,-8129.1328125
118,675.3515625,-8129.1328125
119,675.3515625,-8125.70703125
120,896.7265625,-7979.94140625
121,896.8515625,-7962.234375
122,896.8515625,-7962.234375
123,896.8515625,-7962.234375
124,731.66796875,-8118.87890625
125,675.41796875,-8179.2109375
126,675.41796875,-8179.2109375
127,675.41796875,-8179.2109375
128,675.41796875,-8179.33203125
129,896.66796875,-8000.6953125
130,896.91796875,-8022.625
131,896.91796875,-8022.625
132,896.91796875,-7975.81640625
