index,psutil,psutil_virtual
0,345.6484375,-8555.1796875
1,345.6484375,-8555.1796875
2,354.3984375,-8549.109375
3,842.0234375,-8156.8984375
4,843.7734375,-8156.45703125
5,843.7734375,-8156.45703125
6,842.38671875,-8156.45703125
7,356.41796875,-8443.0703125
8,355.87109375,-8443.32421875
9,355.87109375,-8443.32421875
10,355.87109375,-8443.32421875
11,356.49609375,-8466.4609375
12,843.49609375,-7966.1796875
13,844.24609375,-7849.6640625
14,844.24609375,-7849.6640625
15,842.78125,-7851.8984375
16,356.3203125,-8342.3671875
17,356.05078125,-8342.390625
18,356.05078125,-8342.390625
19,356.05078125,-8342.390625
20,356.67578125,-8342.390625
21,843.92578125,-7959.2421875
22,844.67578125,-7950.734375
23,844.67578125,-7950.734375
24,843.28125,-7950.82421875
25,356.69921875,-8232.06640625
26,356.33203125,-8232.1015625
27,356.33203125,-8232.1015625
28,356.33203125,-8232.1015625
29,356.95703125,-8246.62109375
30,843.70703125,-7877.7265625
31,844.45703125,-7875.28515625
32,844.45703125,-7875.28515625
33,843.0078125,-7882.91796875
34,356.4140625,-8163.2265625
35,356.046875,-8162.94140625
36,356.046875,-8162.94140625
37,356.046875,-8162.94140625
38,356.671875,-8162.94140625
39,843.671875,-7907.25
40,844.421875,-7907.03125
41,844.421875,-7907.03125
42,842.953125,-7906.7890625
43,356.3671875,-8347.05859375
44,355.98046875,-8348.2578125
45,355.98046875,-8348.2578125
46,355.98046875,-8348.2578125
47,356.6015625,-8355.640625
48,843.8515625,-7973.703125
49,844.6015625,-7961.58203125
50,844.6015625,-7961.58203125
51,843.2578125,-7967.03125
52,356.67578125,-8217.9375
53,356.25390625,-8218.21875
54,356.25390625,-8218.21875
55,356.25390625,-8218.21875
56,356.87890625,-8202.87890625
57,843.87890625,-7838.22265625
58,844.50390625,-7838.25390625
59,844.50390625,-7838.25390625
60,843.140625,-7839.43359375
61,356.55078125,-8329.6484375
62,356.16015625,-8329.859375
63,356.16015625,-8329.859375
64,356.16015625,-8329.859375
65,356.78515625,-8337.25
66,843.66015625,-8066.97265625
67,844.41015625,-8067.8828125
68,844.41015625,-8067.8828125
69,843.05078125,-8067.63671875
70,356.4453125,-8374.7890625
71,356.15234375,-8374.96484375
72,356.15234375,-8374.96484375
73,356.15234375,-8374.96484375
74,356.77734375,-8374.74609375
75,843.77734375,-8093.359375
76,844.52734375,-8092.89453125
77,844.52734375,-8092.89453125
78,843.15625,-8100.03125
79,356.56640625,-8462.37890625
80,356.265625,-8476.97265625
81,356.265625,-8476.97265625
82,356.265625,-8476.97265625
