index,psutil,psutil_virtual
0,346.08203125,-8494.12109375
1,346.08203125,-8494.12109375
2,354.95703125,-8535.48828125
3,842.58203125,-8115.6328125
4,844.33203125,-8089.46875
5,844.33203125,-8089.46875
6,843.34375,-8089.8359375
7,356.90234375,-8553.58984375
8,356.453125,-8558.734375
9,356.453125,-8558.734375
10,356.453125,-8558.734375
11,357.078125,-8559.12109375
12,843.953125,-8124.39453125
13,844.828125,-8125.82421875
14,844.828125,-8125.82421875
15,843.28515625,-8126.37890625
16,356.7421875,-8522.95703125
17,356.4296875,-8523.2578125
18,356.4296875,-8523.2578125
19,356.4296875,-8523.2578125
20,357.0546875,-8524.16015625
21,843.9296875,-8151.9453125
22,844.5546875,-8155.11328125
23,844.5546875,-8155.11328125
24,843.19921875,-8163.21875
25,356.66796875,-8540.96484375
26,356.3203125,-8541.1875
27,356.3203125,-8541.1875
28,356.3203125,-8541.1875
29,356.8203125,-8541.828125
30,844.0703125,-8131.12109375
31,844.6953125,-8132.69140625
32,844.6953125,-8132.69140625
33,843.265625,-8132.9609375
34,356.76171875,-8510.671875
35,356.453125,-8511.2890625
36,356.453125,-8511.2890625
37,356.453125,-8511.2890625
38,356.953125,-8511.37890625
39,843.953125,-8113.9140625
40,844.578125,-8115.47265625
41,844.578125,-8115.47265625
42,843.1640625,-8128.50390625
43,356.67578125,-8345.1953125
44,356.328125,-8345.75390625
45,356.328125,-8345.75390625
46,356.328125,-8345.75390625
47,356.828125,-8356.765625
48,843.953125,-8055.984375
49,844.578125,-8057.58984375
50,844.578125,-8057.58984375
51,843.10546875,-8058.171875
52,356.64453125,-8441.9375
53,356.375,-8442.66015625
54,356.375,-8442.66015625
55,356.375,-8442.66015625
56,356.875,-8447.48046875
57,844.25,-8103.2890625
58,844.875,-8111.9921875
59,844.875,-8111.9921875
60,843.3828125,-8112.42578125
61,356.87890625,-8474.37890625
62,356.625,-8474.79296875
63,356.625,-8474.79296875
64,356.625,-8474.79296875
65,357.125,-8475.390625
66,844.25,-8099.2890625
67,844.875,-8100.84765625
68,844.875,-8100.84765625
69,843.3671875,-8101.30859375
70,356.890625,-8424.73828125
71,356.59765625,-8485.5625
72,356.59765625,-8485.5625
73,356.59765625,-8485.5625
74,357.09765625,-8503.21484375
75,843.97265625,-8203.96875
76,844.72265625,-8204.5
77,844.72265625,-8204.5
78,843.16796875,-8204.64453125
79,356.671875,-8607.16796875
80,356.390625,-8606.87890625
81,356.390625,-8606.87890625
82,356.390625,-8606.984375
83,356.890625,-8607.44921875
84,844.140625,-8127.16015625
85,844.765625,-8127.875
86,844.765625,-8127.875
87,843.26953125,-8128.4609375
88,356.77734375,-8290.74609375
89,356.5234375,-8287.86328125
90,356.5234375,-8287.86328125
91,356.5234375,-8287.86328125
92,357.1484375,-8298.24609375
93,844.1484375,-7887.38671875
94,844.7734375,-7890.0
95,844.7734375,-7890.0
96,843.28515625,-7890.40234375
97,356.77734375,-8189.7109375
98,356.51171875,-8189.74609375
99,356.51171875,-8189.74609375
100,356.51171875,-8189.74609375
101,357.01171875,-8190.58203125
102,844.01171875,-7839.1875
103,844.76171875,-7840.25390625
104,844.76171875,-7840.25390625
105,843.2109375,-7840.7734375
106,356.6875,-8210.4609375
107,356.40234375,-8235.01171875
108,356.40234375,-8235.01171875
109,356.40234375,-8235.01171875
110,357.02734375,-8234.76171875
111,844.40234375,-7918.38671875
112,845.15234375,-7933.30859375
113,845.15234375,-7933.30859375
114,843.546875,-7933.41796875
115,357.03125,-8277.09765625
116,356.7734375,-8277.84765625
117,356.7734375,-8277.84765625
118,356.7734375,-8277.84765625
119,357.2734375,-8286.47265625
120,844.5234375,-7924.359375
121,845.1484375,-7917.828125
122,845.1484375,-7917.828125
123,843.65234375,-7918.1875
124,357.12890625,-8289.36328125
125,357.00390625,-8305.47265625
126,357.00390625,-8305.47265625
127,357.00390625,-8305.47265625
128,357.62890625,-8302.95703125
129,844.25390625,-8045.4765625
130,844.87890625,-8055.79296875
