index,psutil,psutil_virtual
0,345.90625,-8605.8671875
1,345.90625,-8605.8671875
2,354.65625,-8592.46484375
3,842.40625,-8127.3046875
4,844.15625,-8132.9296875
5,844.15625,-8133.078125
6,844.15625,-8133.05859375
7,672.24609375,-8227.00390625
8,622.74609375,-8272.04296875
9,622.74609375,-8272.04296875
10,622.74609375,-8272.04296875
11,623.99609375,-8271.7109375
12,885.87109375,-8097.5859375
13,886.62109375,-8101.3203125
14,886.62109375,-8101.3203125
15,886.62109375,-8101.9765625
16,680.97265625,-8216.64453125
17,663.0703125,-8216.40625
18,663.0703125,-8216.40625
19,663.0703125,-8216.40625
20,663.0703125,-8223.69921875
21,890.1953125,-8047.63671875
22,890.3203125,-8052.87890625
23,890.3203125,-8052.87890625
24,890.3203125,-8052.51953125
25,725.125,-8154.72265625
26,666.625,-8214.4453125
27,666.625,-8214.4453125
28,666.625,-8214.4453125
29,666.625,-8215.453125
30,887.875,-8071.73828125
31,888.125,-8070.54296875
32,888.125,-8070.54296875
33,888.125,-8070.05859375
34,740.78515625,-8178.05078125
35,666.66015625,-8255.890625
36,666.66015625,-8255.890625
37,666.66015625,-8255.890625
38,666.66015625,-8297.46484375
39,890.53515625,-8048.22265625
40,890.66015625,-8062.6484375
41,890.66015625,-8062.6484375
42,890.66015625,-8062.6484375
43,718.7265625,-8150.52734375
44,675.9765625,-8208.77734375
45,675.9765625,-8208.77734375
46,675.9765625,-8208.77734375
47,666.984375,-8215.96484375
48,892.609375,-8062.0078125
49,892.859375,-8063.80859375
50,892.859375,-8063.80859375
51,892.859375,-8060.86328125
52,687.125,-8220.05078125
53,669.125,-8229.17578125
54,669.125,-8229.17578125
55,669.125,-8229.17578125
56,669.125,-8229.234375
57,892.5,-8089.21484375
58,892.625,-8096.77734375
59,892.625,-8096.77734375
60,892.625,-8094.0078125
61,745.35546875,-8199.0234375
62,668.98046875,-8230.5234375
63,668.98046875,-8230.5234375
64,668.98046875,-8230.5234375
65,668.98046875,-8237.94921875
66,892.60546875,-8052.3828125
67,892.73046875,-8060.70703125
68,892.73046875,-8060.70703125
69,892.73046875,-8064.33984375
70,711.8125,-8162.6875
71,669.0625,-8199.5234375
72,669.0625,-8199.5234375
73,669.0625,-8199.5234375
74,669.0625,-8207.40625
75,892.5625,-8062.77734375
76,892.6875,-8101.453125
77,892.6875,-8101.453125
78,892.6875,-8105.63671875
79,745.4296875,-8257.28125
80,669.05078125,-8334.4765625
81,669.05078125,-8334.4765625
82,669.05078125,-8334.4765625
83,669.05078125,-8332.109375
84,892.42578125,-8078.4375
85,892.55078125,-8083.359375
86,892.55078125,-8083.359375
87,892.55078125,-8085.3671875
88,711.68359375,-8142.609375
89,668.93359375,-8186.9140625
90,668.93359375,-8186.9140625
91,668.93359375,-8186.9140625
92,668.93359375,-8188.74609375
93,890.30859375,-7993.68359375
94,890.55859375,-8003.46875
95,890.55859375,-8003.46875
96,890.55859375,-8003.2578125
97,725.33984375,-8151.61328125
98,669.08984375,-8230.05859375
99,669.08984375,-8230.05859375
100,669.08984375,-8230.05859375
101,669.21484375,-8261.296875
102,892.71484375,-8090.08203125
103,892.83984375,-8100.3515625
104,892.83984375,-8100.3515625
105,892.83984375,-8100.10546875
106,702.87890625,-8196.77734375
107,669.12890625,-8254.01953125
108,669.12890625,-8254.01953125
109,669.12890625,-8254.01953125
110,669.12890625,-8245.83984375
111,892.75390625,-8045.8671875
112,892.87890625,-8061.578125
113,892.87890625,-8061.578125
114,892.87890625,-8061.203125
115,727.66796875,-8180.30078125
116,669.16796875,-8242.5859375
117,669.16796875,-8242.5859375
118,669.16796875,-8242.5859375
119,669.16796875,-8242.98828125
120,892.91796875,-8060.6484375
121,893.04296875,-8052.36328125
122,893.04296875,-8052.36328125
123,893.04296875,-8052.2109375
124,745.69921875,-8206.48046875
125,669.32421875,-8276.78515625
126,669.32421875,-8276.78515625
127,669.32421875,-8276.78515625
128,669.32421875,-8290.7578125
129,892.82421875,-8096.87890625
130,892.94921875,-8111.44921875
131,892.94921875,-8111.44921875
132,892.94921875,-8114.1484375
133,696.3125,-8251.62109375
134,669.3125,-8279.91015625
135,669.3125,-8279.91015625
136,669.3125,-8279.91015625
137,669.3125,-8297.0625
138,892.8125,-8103.14453125
139,892.9375,-8093.0390625
140,892.9375,-8093.0390625
141,892.9375,-8078.2734375
142,745.63671875,-8137.03125
143,669.328125,-8178.57421875
144,669.328125,-8178.57421875
145,669.328125,-8178.57421875
146,669.328125,-8195.16015625
147,892.953125,-8031.7578125
148,893.078125,-8039.33984375
149,893.078125,-8039.33984375
150,893.078125,-8053.9921875
151,727.91796875,-8178.3203125
152,669.41796875,-8242.20703125
153,669.41796875,-8242.20703125
154,669.41796875,-8242.20703125
155,669.41796875,-8241.0078125
156,892.91796875,-8069.23828125
157,893.04296875,-8076.078125
158,893.04296875,-8076.078125
159,893.04296875,-8075.83203125
160,745.75390625,-8188.1953125
161,669.37890625,-8266.8828125
162,669.37890625,-8266.8828125
163,669.37890625,-8266.8828125
164,669.37890625,-8266.484375
165,892.87890625,-8065.84375
166,893.00390625,-8064.22265625
167,893.00390625,-8064.22265625
168,893.00390625,-8064.23046875
169,703.125,-8132.6015625
170,669.375,-8166.82421875
171,669.375,-8166.82421875
172,669.375,-8166.82421875
173,669.375,-8166.61328125
174,893.125,-8003.81640625
175,893.25,-8015.19921875
176,893.25,-8015.19921875
177,893.25,-8015.19921875
178,728.1328125,-8115.984375
179,678.6328125,-8170.25390625
180,678.6328125,-8170.25390625
181,678.6328125,-8170.25390625
182,669.640625,-8204.93359375
183,893.015625,-8081.171875
184,893.140625,-8081.546875
185,893.140625,-8081.546875
186,893.140625,-8081.6875
187,687.5234375,-8222.203125
188,669.5234375,-8237.85546875
189,669.5234375,-8237.85546875
190,669.5234375,-8237.85546875
191,669.5234375,-8247.99609375
192,893.1484375,-8051.6171875
193,893.3984375,-8057.98828125
194,893.3984375,-8057.98828125
195,893.3984375,-8073.25
196,728.2421875,-8125.8046875
197,669.80859375,-8125.55859375
198,669.80859375,-8125.55859375
199,669.80859375,-8125.55859375
200,669.80859375,-8125.1171875
201,893.18359375,-7999.66015625
202,893.30859375,-8030.8828125
203,893.30859375,-8030.8828125
204,893.30859375,-8030.8828125
205,746.046875,-8176.82421875
206,669.671875,-8257.55859375
207,669.671875,-8257.55859375
208,669.671875,-8257.55859375
209,669.671875,-8257.3125
210,897.671875,-8035.109375
211,897.796875,-8097.1796875
212,897.796875,-8097.1796875
213,897.796875,-8104.80859375
214,732.578125,-8287.66015625
215,669.578125,-8355.99609375
216,669.578125,-8355.99609375
217,669.578125,-8355.99609375
218,669.578125,-8355.328125
219,897.828125,-8108.21484375
220,897.953125,-8105.44140625
221,897.953125,-8105.44140625
222,897.953125,-8120.95703125
223,723.79296875,-8245.1875
224,669.79296875,-8298.1640625
225,669.79296875,-8298.1640625
226,669.79296875,-8298.1640625
227,669.79296875,-8298.1640625
228,897.91796875,-8114.3515625
229,898.04296875,-8106.7890625
230,898.04296875,-8106.7890625
231,898.04296875,-8108.2421875
232,750.69140625,-8163.14453125
233,669.81640625,-8242.78125
234,669.81640625,-8242.78125
235,669.81640625,-8242.78125
236,669.81640625,-8242.921875
237,897.81640625,-8072.48046875
238,897.94140625,-8088.0
239,897.94140625,-8088.0
240,897.94140625,-8088.0
241,723.8359375,-8240.16015625
242,669.80859375,-8251.17578125
243,669.80859375,-8251.17578125
244,669.80859375,-8251.17578125
245,669.80859375,-8250.4453125
246,897.80859375,-8123.21875
247,898.05859375,-8111.4453125
248,898.05859375,-8111.4453125
249,898.05859375,-8108.7421875
250,723.87109375,-8093.734375
251,669.87109375,-8125.24609375
252,669.87109375,-8125.24609375
253,669.87109375,-8125.24609375
254,669.87109375,-8128.06640625
255,897.74609375,-8002.67578125
256,897.87109375,-8004.6796875
257,897.87109375,-8004.6796875
258,897.87109375,-8004.45703125
259,750.5859375,-8098.62109375
260,669.7109375,-8187.69921875
261,669.7109375,-8187.69921875
262,669.7109375,-8187.69921875
263,669.7109375,-8217.35546875
264,902.2109375,-8031.07421875
265,902.3359375,-8037.75
266,902.3359375,-8037.75
267,902.3359375,-8043.67578125
268,692.1640625,-8214.76953125
269,674.1640625,-8216.48828125
270,674.1640625,-8216.48828125
271,674.1640625,-8216.48828125
272,674.1640625,-8221.66015625
273,902.5390625,-8011.46484375
274,902.6640625,-8058.3125
275,902.6640625,-8058.3125
276,902.6640625,-8082.34765625
277,737.58984375,-8249.54296875
278,674.58984375,-8309.3125
279,674.58984375,-8309.3125
280,674.58984375,-8309.3125
281,674.58984375,-8332.34765625
282,902.46484375,-8100.734375
283,902.58984375,-8100.015625
284,902.58984375,-8100.015625
285,902.58984375,-8100.015625
286,719.390625,-8232.890625
287,674.40625,-8245.76171875
288,674.40625,-8245.76171875
289,674.40625,-8245.76171875
290,674.40625,-8259.7890625
291,902.53125,-8064.83984375
292,902.65625,-8078.08203125
293,902.65625,-8078.08203125
294,902.65625,-8075.46875
295,755.453125,-8185.23046875
296,674.578125,-8269.5078125
297,674.578125,-8269.5078125
298,674.578125,-8269.5078125
299,674.578125,-8280.0625
300,893.578125,-8071.6328125
301,893.703125,-8094.75390625
302,893.703125,-8094.75390625
303,893.703125,-8094.5390625
304,728.49609375,-8250.84375
305,674.49609375,-8302.62109375
306,674.49609375,-8302.62109375
307,674.49609375,-8302.62109375
308,674.49609375,-8293.76953125
309,902.49609375,-8130.8828125
310,902.74609375,-8126.73046875
311,902.74609375,-8126.73046875
312,902.74609375,-8126.61328125
313,755.390625,-8236.99609375
314,674.546875,-8313.5859375
315,674.546875,-8313.5859375
316,674.546875,-8313.5859375
317,674.546875,-8313.921875
318,902.421875,-8105.29296875
319,902.671875,-8107.71484375
320,902.671875,-8107.71484375
321,902.671875,-8107.49609375
322,719.453125,-8240.9921875
323,674.453125,-8286.09765625
324,674.453125,-8286.09765625
325,674.453125,-8286.09765625
326,674.453125,-8294.73828125
327,902.578125,-8123.53125
328,902.703125,-8123.921875
329,902.703125,-8123.921875
330,902.703125,-8150.58203125
331,674.546875,-8333.60546875
332,674.546875,-8338.32421875
333,674.546875,-8338.32421875
334,674.546875,-8338.32421875
335,674.546875,-8335.08984375
336,902.671875,-8139.34765625
337,902.796875,-8127.30078125
338,902.796875,-8127.30078125
339,902.796875,-8115.03515625
340,737.69921875,-8210.328125
341,674.69921875,-8282.12890625
342,674.69921875,-8282.12890625
343,674.69921875,-8282.12890625
344,674.69921875,-8286.20703125
345,902.69921875,-8115.5703125
346,902.82421875,-8125.79296875
