index,psutil,psutil_virtual
0,345.80078125,-6355.37109375
1,345.80078125,-6355.37109375
2,354.67578125,-6348.49609375
3,842.17578125,-5891.15234375
4,844.05078125,-5891.17578125
5,844.05078125,-5891.17578125
6,844.05078125,-5891.17578125
7,696.80078125,-5922.67578125
8,629.4296875,-5985.41015625
9,629.4296875,-5985.41015625
10,629.4296875,-5985.41015625
11,630.8046875,-5985.41015625
12,867.8046875,-5797.90625
13,868.1796875,-5799.90625
14,868.1796875,-5799.90625
15,868.1796875,-5799.90625
16,703.01953125,-5917.9609375
17,671.51953125,-5948.4765625
18,671.51953125,-5948.4765625
19,671.51953125,-5948.4765625
20,671.51953125,-5948.7578125
21,868.14453125,-5853.03125
22,868.26953125,-5852.30078125
23,868.26953125,-5852.30078125
24,868.26953125,-5852.30078125
25,720.984375,-5960.59765625
26,671.72265625,-5960.59765625
27,671.72265625,-5960.59765625
28,671.72265625,-5960.59765625
29,671.72265625,-5955.77734375
30,863.72265625,-5840.17578125
31,863.84765625,-5831.58203125
32,863.84765625,-5831.58203125
33,863.84765625,-5839.4609375
34,682.89453125,-5963.50390625
35,682.89453125,-5963.59765625
36,682.89453125,-5963.59765625
37,682.89453125,-5963.59765625
38,673.92578125,-5963.59765625
39,863.92578125,-5797.34375
40,864.05078125,-5795.37890625
41,864.05078125,-5795.37890625
42,864.05078125,-5795.37890625
43,716.8984375,-5889.765625
44,674.2734375,-5930.8359375
45,674.2734375,-5930.8359375
46,674.2734375,-5930.8359375
47,674.2734375,-5946.86328125
48,866.1484375,-5853.13671875
49,866.2734375,-5852.890625
50,866.2734375,-5852.890625
51,866.2734375,-5852.89453125
52,701.24609375,-5898.8046875
53,676.49609375,-5923.69140625
54,676.49609375,-5923.69140625
55,676.49609375,-5923.69140625
56,676.49609375,-5920.6328125
57,866.24609375,-5781.58984375
58,866.37109375,-5787.95703125
59,866.37109375,-5787.95703125
60,866.37109375,-5783.83203125
61,701.1796875,-5914.203125
62,676.4296875,-5932.390625
63,676.4296875,-5932.390625
64,676.4296875,-5932.390625
65,676.4296875,-5927.1796875
66,866.0546875,-5819.9765625
67,866.3046875,-5819.984375
68,866.3046875,-5819.984375
69,866.3046875,-5819.984375
70,718.9765625,-5945.76171875
71,676.3515625,-5984.47265625
72,676.3515625,-5984.47265625
73,676.3515625,-5984.47265625
74,676.3515625,-5986.85546875
75,868.6015625,-5838.953125
76,868.7265625,-5838.953125
77,868.7265625,-5838.953125
78,868.7265625,-5838.953125
79,703.63671875,-5963.2734375
80,676.5859375,-5991.90234375
81,676.5859375,-5991.90234375
82,676.5859375,-5991.90234375
83,676.5859375,-5991.6875
84,868.4609375,-5852.55078125
85,868.5859375,-5852.55078125
86,868.5859375,-5852.55078125
87,868.5859375,-5844.67578125
88,676.51171875,-5868.05859375
89,676.51171875,-5868.05859375
90,676.51171875,-5868.05859375
