index,psutil,psutil_virtual
0,345.875,-6328.10546875
1,345.875,-6328.10546875
2,354.375,-6321.53125
3,853.375,-5819.453125
4,854.875,-5819.3359375
5,854.875,-5819.3359375
6,854.875,-5819.1171875
7,709.03515625,-5850.6171875
8,709.03515625,-5850.6171875
9,709.03515625,-5850.6171875
10,709.03515625,-5850.6171875
11,488.28125,-6086.7265625
12,860.15625,-5767.59375
13,860.40625,-5736.23046875
14,860.40625,-5736.23046875
15,860.40625,-5736.23828125
16,666.03515625,-5836.27734375
17,488.3984375,-6022.3515625
18,488.3984375,-6022.3515625
19,488.3984375,-6022.3515625
20,488.3984375,-6022.359375
21,858.1484375,-5778.7265625
22,858.2734375,-5778.5078125
23,858.2734375,-5778.5078125
24,858.2734375,-5778.5078125
25,711.0390625,-5841.24609375
26,488.41015625,-6066.9140625
27,488.41015625,-6066.9140625
28,488.41015625,-6066.9140625
29,488.41015625,-6072.90234375
30,858.16015625,-5818.4375
31,858.28515625,-5818.58203125
32,858.28515625,-5818.58203125
33,858.28515625,-5818.19140625
34,693.0859375,-5825.89453125
35,488.33203125,-6036.4765625
36,488.33203125,-6036.4765625
37,488.33203125,-6036.4765625
38,488.33203125,-6036.4921875
39,858.20703125,-5757.671875
40,858.33203125,-5757.20703125
41,858.33203125,-5757.20703125
42,858.33203125,-5757.20703125
43,666.125,-5871.64453125
44,488.37109375,-6050.43359375
45,488.37109375,-6050.43359375
46,488.37109375,-6050.43359375
47,488.37109375,-6042.3203125
48,858.24609375,-5744.33984375
49,858.37109375,-5743.35546875
50,858.37109375,-5743.35546875
51,858.37109375,-5743.359375
52,711.0390625,-5814.234375
53,488.48828125,-5986.51171875
54,488.48828125,-5986.51171875
55,488.48828125,-5986.51171875
56,488.48828125,-5994.14453125
57,858.23828125,-5794.31640625
58,858.36328125,-5794.31640625
59,858.36328125,-5794.31640625
60,858.36328125,-5794.31640625
61,666.2109375,-5915.5078125
62,488.57421875,-6090.51171875
63,488.57421875,-6090.51171875
64,488.57421875,-6090.51171875
65,488.57421875,-6090.51171875
66,858.32421875,-5804.8125
67,858.44921875,-5804.8125
68,858.44921875,-5804.8125
69,858.44921875,-5804.8125
70,711.109375,-5872.484375
71,488.48046875,-6006.11328125
72,488.48046875,-6006.11328125
73,488.48046875,-6006.11328125
74,488.48046875,-6006.11328125
75,858.35546875,-5716.23046875
76,858.48046875,-5722.17578125
77,858.48046875,-5722.17578125
78,858.48046875,-5722.17578125
79,691.09375,-5722.17578125
80,488.58984375,-5840.3046875
81,488.58984375,-5840.3046875
82,488.58984375,-5840.3046875
83,488.58984375,-5840.30859375
84,858.46484375,-5591.26953125
85,858.58984375,-5591.26953125
86,858.58984375,-5591.26953125
87,858.58984375,-5598.4140625
88,711.26171875,-5692.80078125
89,488.6328125,-5910.31640625
90,488.6328125,-5910.31640625
91,488.6328125,-5910.31640625
92,488.6328125,-5922.9375
93,858.5078125,-5548.62890625
94,858.6328125,-5559.609375
95,858.6328125,-5559.609375
96,858.6328125,-5559.609375
97,691.203125,-5559.609375
98,488.69921875,-5630.484375
99,488.69921875,-5630.484375
100,488.69921875,-5630.48828125
101,488.69921875,-5652.09765625
102,858.57421875,-5437.06640625
103,858.69921875,-5409.5625
104,858.69921875,-5409.5625
105,858.69921875,-5416.99609375
106,711.37890625,-5558.71875
107,488.75,-5778.703125
108,488.75,-5778.703125
109,488.75,-5778.703125
110,488.75,-5778.703125
111,858.625,-5536.67578125
112,858.75,-5536.7734375
113,858.75,-5536.7734375
114,858.75,-5537.12890625
115,675.5546875,-5722.3203125
116,488.8046875,-5730.2109375
117,488.8046875,-5730.2109375
118,488.8046875,-5730.2109375
119,488.8046875,-5730.2109375
120,858.6796875,-5464.0078125
121,858.8046875,-5461.99609375
122,858.8046875,-5461.99609375
123,858.8046875,-5460.1015625
124,691.47265625,-5483.640625
125,488.96875,-5684.0234375
126,488.96875,-5684.0234375
127,488.96875,-5684.0234375
128,489.09375,-5694.64453125
129,858.59375,-5529.34375
130,858.71875,-5521.74609375
131,858.71875,-5521.74609375
132,858.71875,-5514.3671875
133,664.31640625,-5514.39453125
134,488.8125,-5660.38671875
135,488.8125,-5660.38671875
136,488.8125,-5660.38671875
137,488.8125,-5674.9375
138,858.4375,-5551.40625
139,858.5625,-5559.28125
140,858.5625,-5559.28125
141,858.5625,-5559.0625
142,711.44140625,-5566.76171875
143,488.8125,-5782.9453125
144,488.8125,-5782.9453125
145,488.8125,-5782.9453125
146,488.9375,-5790.82421875
147,858.5625,-5617.0859375
148,858.8125,-5617.08984375
149,858.8125,-5617.08984375
150,858.8125,-5617.09375
151,664.44140625,-5687.52734375
152,488.9375,-5875.8203125
153,488.9375,-5875.8203125
154,488.9375,-5875.8203125
155,488.9375,-5888.19921875
156,858.8125,-5640.3828125
157,858.9375,-5648.2578125
158,858.9375,-5648.2578125
159,858.9375,-5648.2578125
160,691.59375,-5677.59765625
161,489.07421875,-5876.65625
162,489.07421875,-5876.65625
163,489.07421875,-5876.65625
164,489.07421875,-5869.2734375
165,858.69921875,-5673.765625
166,858.82421875,-5673.54296875
167,858.82421875,-5673.54296875
168,858.82421875,-5673.54296875
169,675.6484375,-5673.54296875
170,488.921875,-5726.76953125
171,488.921875,-5726.76953125
172,488.921875,-5726.76953125
173,488.921875,-5725.78515625
174,858.671875,-5608.890625
175,858.796875,-5608.890625
176,858.796875,-5608.890625
177,858.796875,-5608.890625
178,691.32421875,-5708.125
179,488.8203125,-5910.96484375
180,488.8203125,-5910.96484375
181,488.8203125,-5910.96484375
182,488.8203125,-5910.96875
183,858.6953125,-5806.13671875
