index,psutil,psutil_virtual
0,345.9296875,-8372.3984375
1,345.9296875,-8372.3984375
2,354.8046875,-8380.5078125
3,842.5546875,-7880.26171875
4,844.3046875,-7904.18359375
5,844.3046875,-7904.18359375
6,842.890625,-7904.2109375
7,356.30078125,-8255.4140625
8,355.9140625,-8255.80078125
9,357.1640625,-8255.80859375
10,357.1640625,-8255.80859375
11,357.7890625,-8255.92578125
12,844.7890625,-7857.234375
13,845.7890625,-7849.8359375
14,845.7890625,-7849.8359375
15,843.35546875,-7849.8359375
16,356.84765625,-8219.03125
17,356.515625,-8224.90625
18,356.515625,-8224.90625
19,356.515625,-8224.90625
20,357.140625,-8224.90625
21,844.140625,-7939.69921875
22,844.765625,-7945.87890625
23,844.765625,-7945.87890625
24,843.3125,-7945.87890625
25,356.73828125,-8298.33203125
26,356.359375,-8298.359375
27,356.359375,-8298.359375
28,356.359375,-8298.359375
29,356.984375,-8298.1484375
30,844.234375,-7903.28125
31,844.859375,-7902.96484375
32,844.859375,-7902.96484375
33,843.40625,-7902.96484375
34,356.92578125,-8106.21484375
35,356.66015625,-8105.84375
36,356.66015625,-8105.84375
37,356.66015625,-8105.84375
38,357.16015625,-8105.84765625
39,844.03515625,-7957.24609375
40,844.78515625,-7956.5078125
41,844.78515625,-7956.5078125
42,843.34765625,-7956.51171875
43,356.76953125,-8162.96484375
44,356.515625,-8162.96484375
45,356.515625,-8162.96484375
46,356.515625,-8162.96484375
47,357.140625,-8170.98046875
48,844.140625,-7786.83203125
49,844.765625,-7786.62109375
50,844.765625,-7786.62109375
51,843.37890625,-7796.5703125
52,356.796875,-8169.8828125
53,356.50390625,-8170.89453125
54,356.50390625,-8170.89453125
55,356.50390625,-8170.609375
56,357.12890625,-8175.1875
57,844.37890625,-7937.4609375
58,845.00390625,-7936.4765625
59,845.00390625,-7936.4765625
60,843.44140625,-7936.4765625
61,356.8984375,-8320.58203125
62,356.62890625,-8320.703125
63,356.62890625,-8320.703125
64,356.62890625,-8320.703125
65,357.12890625,-8328.33203125
66,844.12890625,-8001.8125
67,844.87890625,-8001.08984375
68,844.87890625,-8001.08984375
69,843.31640625,-8006.26953125
