index,psutil,psutil_virtual
0,345.94140625,-8613.45703125
1,345.94140625,-8613.45703125
2,354.56640625,-8612.546875
3,853.31640625,-8123.56640625
4,855.06640625,-8089.0546875
5,855.06640625,-8089.0546875
6,855.06640625,-8088.8359375
7,688.859375,-8163.921875
8,488.109375,-8362.67578125
9,488.109375,-8362.67578125
10,488.109375,-8362.67578125
11,485.9921875,-8362.62890625
12,864.7421875,-8044.9453125
13,864.9921875,-8055.359375
14,864.9921875,-8055.359375
15,864.9921875,-8055.359375
16,717.7265625,-8055.359375
17,486.1015625,-8221.2421875
18,486.1015625,-8221.2421875
19,486.1015625,-8221.2421875
20,486.1015625,-8230.828125
21,864.8515625,-7991.0078125
22,865.2265625,-7998.6484375
23,865.2265625,-7998.6484375
24,865.2265625,-7998.65234375
25,697.80078125,-8101.02734375
26,486.30078125,-8311.9921875
27,486.30078125,-8311.9921875
28,486.30078125,-8311.9921875
29,486.30078125,-8311.9921875
30,865.05078125,-7949.7734375
31,865.17578125,-7928.63671875
32,865.17578125,-7928.63671875
33,865.17578125,-7928.63671875
34,700.16015625,-8084.9453125
35,486.32421875,-8155.828125
36,486.32421875,-8155.828125
37,486.32421875,-8155.828125
38,486.32421875,-8157.06640625
39,864.94921875,-7958.48828125
40,865.07421875,-7956.53125
41,865.07421875,-7956.53125
42,865.07421875,-7956.53125
43,700.08203125,-8050.34765625
44,486.33203125,-8260.38671875
45,486.33203125,-8260.38671875
46,486.33203125,-8260.38671875
47,486.33203125,-8262.65625
48,865.08203125,-8003.765625
49,865.20703125,-8011.2109375
50,865.20703125,-8011.2109375
51,865.20703125,-8011.21484375
52,682.0546875,-8153.640625
53,486.3046875,-8352.6796875
54,486.3046875,-8352.6796875
55,486.3046875,-8352.6796875
56,486.4296875,-8352.74609375
57,865.0546875,-8046.1015625
58,865.3046875,-8035.51953125
59,865.3046875,-8035.51953125
60,865.3046875,-8033.55078125
61,682.1875,-8176.89453125
62,486.4375,-8373.39453125
63,486.4375,-8373.39453125
64,486.4375,-8373.39453125
65,486.4375,-8373.39453125
66,865.3125,-8015.48828125
67,865.4375,-8015.51171875
68,865.4375,-8015.51171875
69,865.4375,-8015.51171875
70,718.09765625,-8026.23828125
71,486.47265625,-8238.6796875
72,486.47265625,-8238.6796875
73,486.47265625,-8238.6796875
74,486.47265625,-8238.62109375
75,864.97265625,-7954.578125
76,865.09765625,-7962.08203125
77,865.09765625,-7962.08203125
78,865.09765625,-7962.08203125
79,691.03515625,-7962.08203125
80,486.28515625,-8142.921875
81,486.28515625,-8142.921875
82,486.28515625,-8142.921875
83,486.28515625,-8150.80859375
84,865.16015625,-7939.171875
85,865.28515625,-7931.109375
86,865.28515625,-7931.109375
87,865.28515625,-7927.41796875
88,718.02734375,-8010.3515625
89,486.50390625,-8115.60546875
90,486.50390625,-8115.60546875
91,486.50390625,-8115.60546875
92,486.50390625,-8097.890625
93,865.12890625,-7819.62890625
94,865.37890625,-7834.30859375
95,865.37890625,-7834.30859375
96,865.37890625,-7835.21484375
97,697.9296875,-7924.75390625
98,486.4296875,-8136.37890625
99,486.4296875,-8136.37890625
100,486.4296875,-8136.37890625
101,486.4296875,-8150.51953125
102,865.0546875,-7888.203125
103,865.3046875,-7888.79296875
104,865.3046875,-7888.79296875
105,865.3046875,-7888.79296875
106,697.91796875,-7902.2421875
107,486.41796875,-8004.37109375
108,486.41796875,-8004.37109375
109,486.41796875,-8004.37109375
110,486.41796875,-8004.375
111,865.29296875,-7868.51953125
112,865.54296875,-7873.390625
113,865.54296875,-7873.390625
114,865.54296875,-7874.2578125
115,700.32421875,-7976.9140625
116,486.57421875,-8196.82421875
117,486.57421875,-8196.82421875
118,486.57421875,-8196.82421875
119,486.57421875,-8195.84375
120,865.19921875,-7931.26171875
121,865.44921875,-7931.26171875
122,865.44921875,-7931.26171875
123,865.44921875,-7931.26953125
124,718.32421875,-8037.07421875
125,486.69921875,-8272.06640625
126,486.69921875,-8272.06640625
127,486.69921875,-8272.06640625
128,486.69921875,-8272.06640625
129,865.19921875,-8060.6953125
130,865.44921875,-8056.703125
131,865.44921875,-8056.703125
132,865.44921875,-8056.70703125
133,700.33984375,-8133.4921875
134,486.5625,-8161.4375
135,486.5625,-8161.4375
136,486.5625,-8161.4375
137,486.5625,-8161.4375
138,865.4375,-8018.40625
139,865.5625,-8026.29296875
140,865.5625,-8026.29296875
141,865.5625,-8026.29296875
142,682.34375,-8126.69921875
143,486.59375,-8325.8046875
144,486.59375,-8325.8046875
145,486.59375,-8325.8046875
146,486.59375,-8325.80859375
147,865.34375,-8016.73046875
148,865.59375,-8009.65625
149,865.59375,-8009.65625
150,865.59375,-8004.984375
151,718.4765625,-8063.16796875
152,486.8515625,-8290.14453125
153,486.8515625,-8290.14453125
154,486.8515625,-8290.14453125
155,486.9765625,-8305.15625
156,865.6015625,-7936.265625
157,865.7265625,-7936.296875
158,865.7265625,-7936.296875
159,865.7265625,-7952.046875
160,718.54296875,-7954.29296875
161,486.91796875,-8119.66796875
162,486.91796875,-8119.66796875
163,486.91796875,-8119.66796875
164,486.91796875,-8142.5625
165,865.66796875,-7937.328125
166,865.91796875,-7941.02734375
167,865.91796875,-7941.02734375
168,865.91796875,-7941.203125
169,682.72265625,-8095.015625
170,486.97265625,-8292.34765625
171,486.97265625,-8292.34765625
172,486.97265625,-8292.34765625
173,486.97265625,-8304.7890625
174,865.59765625,-7979.94921875
175,865.72265625,-7972.1015625
176,865.72265625,-7972.1015625
177,865.72265625,-7972.1015625
178,698.26953125,-7970.37890625
179,486.76953125,-8143.63671875
180,486.76953125,-8143.63671875
181,486.76953125,-8143.63671875
182,486.76953125,-8143.65234375
183,865.51953125,-7883.265625
184,865.64453125,-7881.265625
185,865.64453125,-7881.265625
186,865.64453125,-7881.265625
187,700.50390625,-7881.2890625
188,486.75390625,-8078.1640625
189,486.75390625,-8078.1640625
190,486.75390625,-8078.1640625
191,486.75390625,-8085.30078125
192,865.37890625,-7889.90234375
193,865.62890625,-7897.28515625
194,865.62890625,-7897.28515625
195,865.62890625,-7897.28515625
196,718.2734375,-7905.2421875
197,486.6484375,-8135.98046875
198,486.6484375,-8135.98046875
199,486.6484375,-8135.98046875
