index,psutil,psutil_virtual
0,261.9140625,-3218.0234375
1,261.9140625,-3218.0234375
2,271.859375,-3208.7421875
3,758.81640625,-2719.06640625
4,760.578125,-2717.4921875
5,760.578125,-2717.4921875
6,760.578125,-2717.4921875
7,613.375,-2864.87109375
8,540.51171875,-2937.7421875
9,540.51171875,-2937.7421875
10,540.51171875,-2937.7421875
11,540.76953125,-2937.6171875
12,778.78125,-2698.7734375
13,778.9140625,-2698.86328125
14,778.9140625,-2698.86328125
15,778.9140625,-2698.671875
16,611.52734375,-2866.06640625
17,593.52734375,-2884.140625
18,593.52734375,-2884.140625
19,593.52734375,-2884.140625
20,593.52734375,-2883.75390625
21,778.921875,-2697.61328125
22,779.1796875,-2697.24609375
23,779.1796875,-2697.24609375
24,779.1796875,-2697.24609375
25,613.96484375,-2862.375
26,593.76171875,-2882.98046875
27,593.76171875,-2882.98046875
28,593.76171875,-2882.98046875
29,593.76171875,-2882.83984375
30,779.03125,-2695.19140625
31,779.1640625,-2695.28515625
32,779.1640625,-2695.28515625
33,779.1640625,-2695.28515625
34,631.91015625,-2842.328125
35,596.10546875,-2878.2421875
36,596.10546875,-2878.2421875
37,596.10546875,-2878.2421875
38,596.10546875,-2878.0703125
39,779.0,-2694.8125
40,779.1328125,-2695.015625
41,779.1328125,-2695.015625
42,779.1328125,-2695.015625
43,605.05859375,-2869.16015625
44,605.05859375,-2869.16015625
45,605.05859375,-2869.16015625
46,605.05859375,-2869.16015625
47,605.05859375,-2869.16015625
48,779.203125,-2694.68359375
49,779.46875,-2697.2109375
50,779.46875,-2697.2109375
51,779.46875,-2697.21484375
52,596.41015625,-2880.4140625
53,596.41015625,-2880.4140625
54,596.41015625,-2880.4140625
55,596.41015625,-2880.4140625
56,596.41015625,-2880.4609375
57,779.296875,-2696.33984375
58,779.546875,-2696.51953125
59,779.546875,-2696.51953125
60,779.546875,-2696.51953125
61,632.19921875,-2843.8046875
62,596.3046875,-2879.7109375
63,596.3046875,-2879.7109375
64,596.3046875,-2879.7109375
65,596.3046875,-2879.5390625
66,779.44140625,-2695.6953125
67,779.5703125,303.98828125
68,779.5703125,303.98828125
69,779.5703125,303.98828125
70,605.41796875,129.48046875
71,605.41796875,129.48046875
72,605.41796875,129.48046875
73,605.41796875,129.48046875
74,605.41796875,129.875
75,779.3125,306.00390625
76,779.4453125,306.17578125
77,779.4453125,306.17578125
78,779.4453125,306.17578125
79,632.17578125,158.875
80,596.41796875,118.65625
81,596.41796875,118.65625
82,596.41796875,118.65625
83,596.41796875,116.46875
84,779.4375,301.1953125
