index,psutil,psutil_virtual
0,345.93359375,-6739.98046875
1,345.93359375,-6739.98046875
2,354.80859375,-6739.5390625
3,842.68359375,-6315.5859375
4,844.30859375,-6313.44921875
5,844.30859375,-6313.44921875
6,844.1640625,-6313.5
7,356.66796875,-6645.13671875
8,356.1953125,-6645.70703125
9,356.1953125,-6645.70703125
10,356.1953125,-6645.70703125
11,356.8203125,-6643.796875
12,843.8203125,-6257.49609375
13,844.6953125,-6248.49609375
14,844.6953125,-6248.49609375
15,843.2265625,-6251.96875
16,356.71484375,-6664.90234375
17,356.33984375,-6662.6953125
18,356.33984375,-6662.6953125
19,356.33984375,-6662.6953125
20,356.96484375,-6679.21484375
21,843.96484375,-6331.0859375
22,844.71484375,-6330.12890625
23,844.71484375,-6330.12890625
24,843.27734375,-6330.12890625
25,356.6796875,-6713.86328125
26,356.28515625,-6713.6484375
27,356.28515625,-6713.6484375
28,356.28515625,-6713.6484375
29,356.91015625,-6713.4296875
30,844.03515625,-6323.609375
31,844.78515625,-6323.63671875
32,844.78515625,-6323.63671875
33,843.33203125,-6323.640625
34,356.75390625,-6705.46484375
35,356.5,-6705.59375
36,356.5,-6705.59375
37,356.5,-6705.59375
38,357.125,-6715.75
39,844.125,-6325.078125
40,844.75,-6325.078125
41,844.75,-6325.078125
42,843.23828125,-6331.06640625
43,356.6875,-6517.2734375
44,356.28125,-6510.70703125
45,356.28125,-6510.70703125
46,356.28125,-6510.70703125
47,356.90625,-6505.5390625
48,844.15625,-6052.91015625
49,844.90625,-6069.046875
50,844.90625,-6069.046875
51,843.39453125,-6068.8125
52,356.80078125,-6555.6640625
53,356.546875,-6555.95703125
54,356.546875,-6555.95703125
55,356.546875,-6555.95703125
56,357.046875,-6557.66796875
57,844.171875,-6063.28125
58,844.796875,-6074.203125
59,844.796875,-6074.203125
60,843.40625,-6074.7578125
61,356.93359375,-6542.08984375
62,356.640625,-6542.61328125
63,356.640625,-6542.61328125
64,356.640625,-6542.61328125
65,357.140625,-6543.4296875
66,844.265625,-6174.95703125
67,844.890625,-6170.28515625
68,844.890625,-6170.28515625
69,843.3828125,-6169.2734375
70,356.82421875,-6653.9296875
71,356.5,-6646.56640625
72,356.5,-6646.56640625
73,356.5,-6646.56640625
74,357.125,-6641.4765625
75,844.25,-6131.62109375
76,844.875,-6153.0
77,844.875,-6153.0
78,843.41015625,-6153.01171875
79,356.82421875,-6619.4609375
80,356.5,-6619.52734375
81,356.5,-6619.52734375
82,356.5,-6619.52734375
83,357.125,-6623.828125
84,844.125,-6163.38671875
85,844.875,-6163.6328125
86,844.875,-6163.6328125
87,843.4765625,-6177.9609375
88,356.859375,-6607.54296875
89,356.60546875,-6615.46484375
90,356.60546875,-6615.46484375
91,356.60546875,-6615.46484375
92,357.10546875,-6615.4921875
93,844.35546875,-6177.5
94,844.98046875,-6179.6015625
95,844.98046875,-6179.6015625
96,843.4453125,-6179.6015625
97,356.875,-6667.52734375
98,356.59765625,-6667.671875
99,356.59765625,-6667.671875
100,356.59765625,-6667.671875
101,357.22265625,-6672.453125
102,844.34765625,-6174.046875
103,844.97265625,-6173.29296875
104,844.97265625,-6173.29296875
105,843.47265625,-6197.75390625
106,356.8671875,-6693.7734375
107,356.6171875,-6694.015625
108,356.6171875,-6694.015625
109,356.6171875,-6694.015625
110,357.2421875,-6694.015625
111,844.3671875,-6273.9296875
112,845.1171875,-6266.08203125
113,845.1171875,-6266.08203125
114,843.62890625,-6266.08203125
115,357.04296875,-6738.875
116,356.7421875,-6738.99609375
117,356.7421875,-6738.99609375
118,356.7421875,-6738.99609375
119,357.2421875,-6743.55859375
120,844.2421875,-6268.87890625
121,844.9921875,-6272.89453125
122,844.9921875,-6272.89453125
123,843.45703125,-6273.00390625
124,356.85546875,-6658.25
125,356.5703125,-6658.453125
126,356.5703125,-6658.453125
127,356.5703125,-6658.453125
128,357.1953125,-6658.453125
129,844.4453125,-6286.3671875
130,845.1953125,-6279.125
131,845.1953125,-6279.125
132,843.60546875,-6271.7421875
133,357.03515625,-6463.6015625
134,356.78125,-6463.6015625
