index,psutil,psutil_virtual
0,346.0859375,-6181.171875
1,346.0859375,-6181.171875
2,354.8359375,-6180.26953125
3,852.5859375,-5807.23828125
4,854.2109375,-5816.7890625
5,854.2109375,-5816.7890625
6,844.2734375,-5816.7890625
7,356.8671875,-6053.7578125
8,356.3203125,-6054.328125
9,356.3203125,-6054.328125
10,356.3203125,-6054.328125
11,356.9453125,-6052.1484375
12,843.8203125,-5743.5
13,844.8203125,-5743.5
14,844.8203125,-5743.5
15,843.37890625,-5743.5
16,356.828125,-5859.984375
17,356.5234375,-5862.203125
18,356.5234375,-5862.203125
19,356.5234375,-5862.203125
20,357.0234375,-5862.453125
21,843.8984375,-5648.984375
22,844.6484375,-5648.02734375
23,844.6484375,-5648.02734375
24,843.16796875,-5648.02734375
25,356.6015625,-5970.82421875
26,356.3359375,-5970.83984375
27,356.3359375,-5970.83984375
28,356.3359375,-5970.83984375
29,356.9609375,-5989.75390625
30,843.8359375,-5733.57421875
31,844.5859375,-5710.9453125
32,844.5859375,-5710.9453125
33,843.12109375,-5761.859375
34,356.5625,-6148.859375
35,356.25,-6149.0234375
36,356.25,-6149.0234375
37,356.25,-6149.0234375
38,357.0,-6154.9296875
39,843.875,-5696.08203125
40,844.625,-5699.9453125
41,844.625,-5699.9453125
42,843.24609375,-5699.9453125
43,356.63671875,-5760.76171875
44,356.31640625,-5760.54296875
45,356.31640625,-5760.54296875
46,356.31640625,-5760.54296875
47,356.94140625,-5786.61328125
48,843.94140625,-5527.98046875
49,844.69140625,-5530.97265625
50,844.69140625,-5530.97265625
51,843.2109375,-5531.0546875
52,356.65625,-5978.05859375
53,356.31640625,-5970.38671875
54,356.31640625,-5970.38671875
55,356.31640625,-5970.38671875
56,356.94140625,-5970.390625
57,844.06640625,-5727.9140625
58,844.69140625,-5711.1796875
59,844.69140625,-5711.1796875
60,843.37109375,-5711.43359375
61,356.796875,-5971.1953125
62,356.52734375,-5956.9453125
63,356.52734375,-5956.9453125
64,356.52734375,-5956.9453125
65,357.02734375,-6012.73046875
66,844.15234375,-5670.90625
67,844.77734375,-5682.48828125
68,844.77734375,-5682.48828125
69,843.38671875,-5687.84375
70,356.859375,-6081.07421875
